referenced_path,reference_file,line_number,reference_type,active_or_doc,path_exists_today,can_auto_update,risk,proposed_replacement,raw_line
data/pallet/archive/trunc_addon_v1_pilot/overlay,reports/v2_overlay_fix/final_report.md,23,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 반면 사용자가 정본으로 지목한 그림은 `data/pallet/archive/trunc_addon_v1_pilot/overlay/*.png`
data/pallet/archive/trunc_addon_v1_pilot/overlay,reports/v2_overlay_fix/visual_verification.md,4,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),대상: `data/pallet/archive/trunc_addon_v1_pilot/overlay` (정본 12장) vs
data/pallet/archive/trunc_addon_v1_pilot/overlay,scripts/data_prep/blender/tests/test_overlay_archive_trunc_style.py,4,python_string_literal,test,yes,yes(코드 수정 필요),HIGH(테스트 fixture — 누락 시 skipUnless로 조용히 skip),(Stage2: paths registry key로 치환 — config/paths.yaml),these tests pin the literal constants of `data/pallet/archive/trunc_addon_v1_pilot/overlay`:
data/pallet/archive/trunc_addon_v1_pilot/overlay,_docs/history/2026-07-28.md,165,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"`data/pallet/archive/trunc_addon_v1_pilot/overlay/*.png`, 즉 `gen_trunc_addon.py::render_frame()`의"
data/pallet/archive/trunc_addon_v1_pilot/overlay/000000.png,scripts/data_prep/blender/tests/test_overlay_archive_trunc_style.py,42,python_string_literal,test,yes,yes(코드 수정 필요),HIGH(테스트 fixture — 누락 시 skipUnless로 조용히 skip),(Stage2: paths registry key로 치환 — config/paths.yaml),"/ ""data/pallet/archive/trunc_addon_v1_pilot/overlay/000000.png"")"
data/pallet/archive/trunc_addon_v1_pilot/overlay/{000000,reports/v2_overlay_fix/visual_verification.md,38,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"`data/pallet/archive/trunc_addon_v1_pilot/overlay/{000000,000001,000002,000003,000004,000005,000006,000007,000009,000011,000016,000061}.png`"
data/pallet/background,_docs/attribution_cc-by_appendix.md,42,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- **배경 glTF (2종, CC-BY 4.0)**: `modular_buildings_industrial_area` (author BazukaliKartal), `parking_lot` (author Veterock) — 정확 URL은 `data/pallet/background/<name>/license.txt` 참조."
data/pallet/background,_docs/preprocessing/data_pipeline.md,82,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),### 배경 에셋 (`data/pallet/background/`)
data/pallet/background/_bg_preview_montage.png,_docs/history/2026-07-24.md,42,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- HDRI 30(Poly Haven CC0) tonemap 몽타주 `data/pallet/hdri/_hdri_preview_montage.png`(순수 numpy RGBE 디코더). glTF 3D 배경 렌더 `data/pallet/background/_bg_preview_montage.png`. distractor gap-fill Sketchfab CC-BY 16종(97→113) 몽타주 `distractors/_sketchfab_gap_mon
data/pallet/background/modular_buildings,_docs/dataset_license_ledger.md,191,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),modular_buildings_industrial_area data/pallet/background/modular_buildings.../   Sketchfab  BazukaliKartal   CC-BY 4.0   Y*    *표시 필수(B5)
data/pallet/background/parking_lot,_docs/dataset_license_ledger.md,192,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),parking_lot                       data/pallet/background/parking_lot/            Sketchfab  Veterock         CC-BY 4.0   Y*    *표시 필수(B5)
data/pallet/blender_scene/_sandbox_palletobj_production.blend,_docs/history/2026-06-23.md,34,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 명령: `""/c/Program Files/Blender Foundation/Blender 5.1/blender.exe"" -b data/pallet/blender_scene/_sandbox_palletobj_production.blend --python scripts/data_prep/blender/run_mass_10k.py -- --num_frames 10 --out data/pallet/_mask_test10 --seed 777 --pr"
data/pallet/blender_scene/_sandbox_palletobj_production.blend,_docs/history/2026-07-03.md,9,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- blend: `data/pallet/blender_scene/_sandbox_palletobj_production.blend` (157MB)
data/pallet/blender_scene/synth_data_scene.blend,reports/v2_revision/quality_smoke50/summary.md,15,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/blender_scene/synth_data_scene.blend \
data/pallet/blender_scene/synth_data_scene.blend,scripts/data_prep/efront_calibration/README.md,15,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),blender -b data/pallet/blender_scene/synth_data_scene.blend \
data/pallet/blender_scene/synth_data_scene.blend,_docs/blender_mcp_onboarding.md,19,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- **프로덕션 씬**: `data/pallet/blender_scene/synth_data_scene.blend` (342MB, NoAI 목재 제거 재-bake 완료, distractor 209 내장)."
data/pallet/blender_scene/synth_data_scene.blend,_docs/blender_mcp_onboarding.md,140,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/blender_scene/synth_data_scene.blend \
data/pallet/blender_scene/synth_data_scene.blend,_docs/blender_mcp_onboarding.md,145,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"""/c/.../blender.exe"" -b data/pallet/blender_scene/synth_data_scene.blend \"
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-03-25.md,45,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- .blend 저장: `data/pallet/blender_scene/synth_data_scene.blend`
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-06-15.md,238,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),blender -b data/pallet/blender_scene/synth_data_scene.blend     --python scripts/data_prep/blender/gen_preview10.py
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-06-16.md,369,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `blender -b data/pallet/blender_scene/synth_data_scene.blend --python scripts/data_prep/blender/gen_dataset_v4.py -- --split train --start_idx 0 --num_frames 10 --seed 9300 --out_dir data/pallet/_cam_test10 --overlay_every 1`
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-06-17.md,14,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- `blender 5.1 -b data/pallet/blender_scene/synth_data_scene.blend --python ...` 헤드리스 별도 프로세스,"
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-07-24.md,80,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 파이프라인이 여는 `data/pallet/blender_scene/synth_data_scene.blend`(zstd 압축, 해제 308MB) 안에"
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-07-26.md,10,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 원본 씬 `data/pallet/blender_scene/synth_data_scene.blend`는 수정하지 않았다. 작업 시작 및 종료 검증 대상 SHA256은 `46F436DC8D9302A6F857C62C1ABCAF4E6FEFDC10042EE646E9EF3DC3ACBB7FB9`이다.
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-07-27.md,1607,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/blender_scene/synth_data_scene.blend \
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-07-27.md,1735,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/blender_scene/synth_data_scene.blend \
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-07-28.md,485,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/blender_scene/synth_data_scene.blend \
data/pallet/blender_scene/synth_data_scene.blend,_docs/history/2026-07-28.md,551,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"""C:/.../blender.exe"" -b data/pallet/blender_scene/synth_data_scene.blend \"
data/pallet/blender_scene/synth_data_scene_indoor.blend,_docs/history/2026-04-07.md,111,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),| `data/pallet/blender_scene/synth_data_scene_indoor.blend` | 실내 환경 씬 (별도 저장) |
data/pallet/distractors/distractors_manifest.csv,_docs/attribution_cc-by_appendix.md,40,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- **Distractor — Google Scanned Objects (128종, CC-BY 4.0)** — *2026-07-24 D 확장: 32 → 128 (+96)*. 저작자 = Google Research, via Gazebo Fuel(GoogleResearch). 확장분 96종 구성: box 39 · container 31 · office 14 · warehouse 10 · other 2. 개별 모델 URL·이름은 `data/palle"
data/pallet/distractors/{large,_docs/history/2026-07-24.md,18,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- `data/pallet/distractors/{large,medium,small,road,indoor}/` — **폴더명 ASCII**(한글 mojibake 회피, Win↔Ubuntu 공유), 한글 라벨은 manifest에 보존. 폴더별 LICENSE.txt+SOURCES.txt + `distractors_manifest.csv`(97종 bbox/faces/출처/라이선스)."
data/pallet/distractors/{tier,_docs/attribution_cc-by_appendix.md,11,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),gap-fill로 추가(2026-07-24). 저장: `data/pallet/distractors/{tier}/sf__<name>/`.
data/pallet/distractors/{tier,_docs/dataset_license_ledger.md,212,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),GSO ×128                  data/pallet/distractors/{tier}/(gso__*)  Google Scanned Objects CC-BY 4.0   Y*    *표시 필수(B5); 32→128(D확장)
data/pallet/distractors/{tier,_docs/dataset_license_ledger.md,213,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),Poly Haven ×65            data/pallet/distractors/{tier}/(ph__*)   Poly Haven             CC0 1.0     Y     -
data/pallet/distractors/{tier,_docs/dataset_license_ledger.md,214,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),Sketchfab ×16             data/pallet/distractors/{tier}/(sf__*)   Sketchfab              CC-BY 4.0   Y*    *표시 필수(B5)
data/pallet/hdri,_docs/dataset_license_ledger.md,176,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),HDRI ×30 (.hdr)     data/pallet/hdri/*.hdr Poly Haven  각 asset별(SOURCES명시) CC0 1.0    Y     저작자표시 불요
data/pallet/hdri,_docs/history/2026-03-27.md,68,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),| HDRI | `data/pallet/hdri/`에서 5종 로드 | strength randomized |
data/pallet/hdri,_docs/history/2026-06-16.md,122,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- Polyhaven 실사 HDRI 4종 추가(`data/pallet/hdri/`): empty_warehouse_01, hangar_interior, autoshop_01, industrial_workshop_foundry."
data/pallet/hdri,_docs/history/2026-07-24.md,12,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- `data/pallet/hdri/`에 21개 신규 + factory_yard 재다운로드. 전량 2k `.hdr`, md5·디코드 검증. LICENSE.txt(CC0)+SOURCES.txt."
data/pallet/hdri/SOURCES.txt,_docs/dataset_license_ledger.md,179,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- **★ source URL (재발견용)**: 전 30종 개별 URL = `data/pallet/hdri/SOURCES.txt`의 각 행에 명시.
data/pallet/hdri/_hdri_preview_montage.png,_docs/history/2026-07-24.md,42,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- HDRI 30(Poly Haven CC0) tonemap 몽타주 `data/pallet/hdri/_hdri_preview_montage.png`(순수 numpy RGBE 디코더). glTF 3D 배경 렌더 `data/pallet/background/_bg_preview_montage.png`. distractor gap-fill Sketchfab CC-BY 16종(97→113) 몽타주 `distractors/_sketchfab_gap_mon
data/pallet/hdri/factory_yard_2k.hdr,_docs/history/2026-07-26-v2-attempt-log.md,108,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `[확인]` resume 로그에서는 Blender가 `C:\Users\User\Documents\GitHub\FoundationPose\data\pallet\hdri\factory_yard_2k.hdr`를 찾지 못한다는 오류를 두 번 기록했다. 현재 workspace는 `E:\CODING\GitHub\FoundationPose`이므로 실행 중 선택된 image 경로가 과거 workspace의 절대경로를 가리켰다.
data/pallet/isaac_assets,_docs/dataset_license_ledger.md,103,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),**B6 (LOW-INFO)** — `data/pallet/isaac_assets/`에 NVIDIA Isaac Sim Simple_Warehouse USD(full_warehouse
data/pallet/isaac_assets/(NVIDIA,_docs/blender_mcp_onboarding.md,517,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),B6  isaac_assets 제외   ★미해결 data/pallet/isaac_assets/(NVIDIA EULA) 배포 트리서 제외
data/pallet/isaac_assets/Assets/Isaac/4.5,_docs/dataset_license_ledger.md,292,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),isaac_assets/        data/pallet/isaac_assets/Assets/Isaac/4.5/...     NVIDIA Isaac Sim    Isaac Sim EULA     N     B6
data/pallet/models_usd/scene,AGENTS.md,41,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- USD 모델: `data/pallet/models_usd/scene*.usd` (4종 팔레트)
data/pallet/models_usd/scene,CLAUDE.md,41,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- USD 모델: `data/pallet/models_usd/scene*.usd` (4종 팔레트)
data/pallet/models_usd/scene,_docs/method/step1_synthetic_data.md,23,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),4종 USD 팔레트 모델 사용 (`data/pallet/models_usd/scene*.usd`).
data/pallet/models_usd/scene.usd,_docs/dataset_license_ledger.md,118,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),P0 scene.usd   data/pallet/models_usd/scene.usd      Sketchfab    (플라스틱)     CC-BY 4.0    Y*    B5(표시)
data/pallet/models_usd/scene.usd,_docs/history/2026-07-06.md,14,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- `data/pallet/models_usd/scene.usd`(20.8MB, Pallet_0) / `scene_1.usd`(0.33MB) / `scene_2.usd`(0.17MB) / `scene_3.usd`(0.57MB) — 4개 전부 존재."
data/pallet/models_usd/scene_1.usd,_docs/dataset_license_ledger.md,119,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),P1 scene_1.usd data/pallet/models_usd/scene_1.usd    Sketchfab    billy3D(추정)  CC-BY 4.0    Y*    B5(표시)
data/pallet/models_usd/scene_noemit,_docs/dataset_license_ledger.md,120,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),scene_noemit   data/pallet/models_usd/scene_noemit   scene.usd파생 (P0 동일)       (P0 상속)    Y*    B5(표시)
data/pallet/models_usd/scene_noemit.usd,_docs/history/2026-07-23.md,49,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- `data/pallet/models_usd/scene_noemit.usd`: raw scene.usd(Pallet_0, MDL glTF-PBR, emissive_strength 10000)의 emission 0 세척본(usd-core surgical 편집, 원본 sha 불변, geometry byte-identical). 파이프라인 repoint 안 함(별도 파일)."
data/pallet/models_usd/textures,_docs/dataset_license_ledger.md,121,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),usd텍스처       data/pallet/models_usd/textures/*.png Sketchfab파생 blinn1(P0/P1)  (P0/P1 상속) Y*    B5(표시)
data/pallet/pallet_scene,_docs/history/2026-07-06.md,16,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 원본 glTF(`scene*.gltf`) + `data/pallet/pallet_scene/` 폴더는 현재 저장소에 **없음**(USD 캐시만 잔존). config(`config/synthetic/isaac_sim.yaml`)의 `gltf_files:[scene,scene_1,scene_2,scene_3].gltf` 경로도 실재 파일 없음."
data/pallet/pallets_v2_add/models/eur_pallet_bk_cc0.glb,_docs/dataset_license_ledger.md,156,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),eur_pallet_bk_cc0              data/pallet/pallets_v2_add/models/eur_pallet_bk_cc0.glb BlenderKit  LensError   CC0 1.0    Y     ★목재 교체②(800×1200×144)
data/pallet/pallets_v2_add/models/stringer_2way..glb,_docs/dataset_license_ledger.md,154,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),stringer_2way_quaternius_cc0   data/pallet/pallets_v2_add/models/stringer_2way..glb  Poly Pizza  Quaternius  CC0 1.0    Y     신규 stringer(막힌면)
data/pallet/pallets_v2_add/models/woodpallet_block,_docs/dataset_license_ledger.md,155,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"woodpallet_block_jtoastie_ccby data/pallet/pallets_v2_add/models/woodpallet_block..   Poly Pizza  J-Toastie   CC-BY 3.0  Y*    ★목재 교체①, *표시 필수(B5)"
data/pallet/pallets_v2_add/{LICENSE.txt,_docs/dataset_license_ledger.md,158,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 출처/라이선스: `data/pallet/pallets_v2_add/{LICENSE.txt, SOURCES.txt}` [확인]. 게이트=CC0/CC-BY만 수락,"
data/pallet/real_data,_docs/dataset_license_ledger.md,324,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"real_data (실촬영)                data/pallet/real_data/*.jpg                 본인 촬영(D435i) → 본인 IP, Y"
data/pallet/test_blender_v65~v70,_docs/history/2026-04-06.md,86,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),| `data/pallet/test_blender_v65~v70/` | 렌더링 출력 (총 ~8100프레임) |
data/pallet/test_indoor,_docs/history/2026-04-07.md,113,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),| `data/pallet/test_indoor/` | 테스트 렌더링 출력 10프레임 |
data/pallet/test_indoor/000000.png,_docs/history/2026-04-07.md,62,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),출력: `data/pallet/test_indoor/000000.png ~ 000009.png` (10프레임)
data/pallet/test_indoor_v1,_docs/history/2026-04-07.md,100,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 출력: `data/pallet/test_indoor_v1/` (1000 PNG + 1000 JSON + overlay)
data/pallet/test_indoor_v1,_docs/history/2026-04-07.md,114,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),| `data/pallet/test_indoor_v1/` | 대량 렌더링 출력 1000프레임 + JSON + overlay |
data/pallet/textures_floor,_docs/dataset_license_ledger.md,257,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),floor 텍스처 ×14      data/pallet/textures_floor/*.png  Poly Haven      Poly Haven  CC0 1.0(확정)    Y     B4 해소
data/pallet/textures_wood,_docs/dataset_license_ledger.md,256,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),목재 텍스처 ×9        data/pallet/textures_wood/*.png   Poly Haven      Poly Haven  CC0 1.0(검증됨)  Y     -
data/pallet/textures_wood,_docs/history/2026-06-16.md,228,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- **경로 B(Polyhaven 실사 1k png 3종) 채택** — `data/pallet/textures_wood/`, 전부 magenta 0%, lum_std 0.064~0.109(진짜 결):"
data/pallet/textures_wood,_docs/history/2026-06-16.md,519,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),1. **나무 텍스처 6종 추가** (Polyhaven 2k png diff+nor_gl+rough → `data/pallet/textures_wood/`):
data/pallet/train_4pallet_mask_v1,_docs/dataset_license_ledger.md,320,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),train_4pallet_mask_v1            data/pallet/train_4pallet_mask_v1/          B1(NoAI 목재 P2/P3 baked) [+ B5]
data/pallet/train_4pallet_mask_v1,_docs/history/2026-07-06.md,36,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 명령: `bash scripts/data_prep/blender/run_4pallet_mask.sh --num_frames 10000 --out data/pallet/train_4pallet_mask_v1 --seed 4444 --batch_size 250` (RGB Cycles 24spp, ~2.5s/frame 실측 → 약 7h)."
data/pallet/train_4pallet_mask_v1,_docs/history/2026-07-06.md,44,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 정리: `_smoke_4pallet` 파일 비움. 산출물 `data/pallet/train_4pallet_mask_v1/` (+ `_pilot` 40장, gen.log)."
data/pallet/train_4pallet_mask_v1_pilot,_docs/history/2026-07-06.md,33,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 출력 `data/pallet/train_4pallet_mask_v1_pilot/` 40장. **내 독립검증**: 분포 P0=55/P1=15/P2=20/P3=10%, physical_audit 전수 grounded 40/40·penetration 0/40, 콘택트시트 육안 마스크실루엣·9kp정렬·P0 dark plastic 정상. 마스크 빈것 아님 확인."
data/pallet/train_palletobj_addon_v1,_docs/dataset_license_ledger.md,319,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),train_palletobj_addon_v1         data/pallet/train_palletobj_addon_v1/       팔레트=자작 OBJ → B5(CC-BY occluder 표시)만
data/pallet/train_palletobj_addon_v1_gen.log,_docs/history/2026-07-03.md,8,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),실제 생성 로그 `data/pallet/train_palletobj_addon_v1_gen.log` 상단에서 정확한 실행 근거 확인:
data/pallet/train_palletobj_v3,_docs/history/2026-06-23.md,103,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 명령: `blender -b _sandbox_palletobj_production.blend --python run_mass_10k.py -- --num_frames 10000 --out data/pallet/train_palletobj_v3 --seed 2026 --progress_every 100 --purge_every 50 --chunk_size 1000`
data/pallet/train_palletobj_v{1,_docs/dataset_license_ledger.md,318,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"train_palletobj_v1/v2/v3         data/pallet/train_palletobj_v{1,2,3}/       팔레트=자작 OBJ, floor=CC0, occluder=CC0/CC-BY → B5만"
data/pallet/training_data,_docs/dataset_license_ledger.md,323,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),training_data (구)               data/pallet/training_data/                  B1 가능 [+구 BG]
data/pallet/training_data,_docs/preprocessing/data_pipeline.md,119,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/training_data/
data/pallet/training_data/batch_01,_docs/preprocessing/data_pipeline.md,17,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),scripts/data_prep/gen_replicator_data.py --num_frames 200 --output_dir data/pallet/training_data/batch_01
data/pallet/training_data/train,_docs/preprocessing/data_pipeline.md,64,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),python scripts/data_prep/visualize_annotations.py --data_dir data/pallet/training_data/train
data/pallet/training_data/train(4000,_docs/history/2026-06-15.md,270,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- weights/pallet_v11: data/pallet/training_data/train(4000) 으로 fine-tune. 라벨에 keypoint_convention/perm_v4 필드 없음 = object-frame 고정으로 학습됨.
data/pallet/training_data_v4,_docs/dataset_license_ledger.md,322,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),training_data_v4 / _v4_split     data/pallet/training_data_v4*/              B1(NoAI 목재 P2/P3 baked) [+ B5]
data/pallet/training_data_v4,_docs/history/2026-06-16.md,111,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--out_dir data/pallet/training_data_v4 --seed 7000 --batch_size 200 --overlay_every 100
data/pallet/training_data_v4,_docs/history/2026-06-16.md,144,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 풀 생성(확정): `bash scripts/data_prep/blender/run_dataset_v4.sh --n_train 4000 --n_val 1000 --out_dir data/pallet/training_data_v4 --seed 7000 --batch_size 200 --overlay_every 100`
data/pallet/training_data_v4,_docs/history/2026-06-17.md,120,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--out_dir data/pallet/training_data_v4 --seed 7000 --per_folder 200 --overlay_every 1`
